,PP,C,timestamp,HR,RMSSD,SCL,date,subject,label,Condition,ElapsedTime
2392,PP20,1,20121029T130700000,,,337.235127,2012-10-29 13:07:00,p20,rest,R,0
2393,PP20,1,20121029T130800000,,,438.004596,2012-10-29 13:08:00,p20,rest,R,1
2394,PP20,1,20121029T130900000,,,641.72461,2012-10-29 13:09:00,p20,rest,R,2
2395,PP20,1,20121029T131000000,,,683.648688,2012-10-29 13:10:00,p20,rest,R,3
2396,PP20,1,20121029T131100000,,,456.2906,2012-10-29 13:11:00,p20,rest,R,4
2397,PP20,1,20121029T131200000,,,239.071102,2012-10-29 13:12:00,p20,rest,R,5
2398,PP20,1,20121029T131800000,,,252.795078,2012-10-29 13:18:00,p20,no stress,N,11
2399,PP20,1,20121029T131900000,,,247.317867,2012-10-29 13:19:00,p20,no stress,N,12
2400,PP20,1,20121029T132000000,,,260.197407,2012-10-29 13:20:00,p20,no stress,N,13
2401,PP20,1,20121029T132100000,,,253.799316,2012-10-29 13:21:00,p20,no stress,N,14
2402,PP20,1,20121029T132200000,,,246.048026,2012-10-29 13:22:00,p20,no stress,N,15
2403,PP20,1,20121029T132300000,,,255.079528,2012-10-29 13:23:00,p20,no stress,N,16
2404,PP20,1,20121029T132400000,,,266.493452,2012-10-29 13:24:00,p20,no stress,N,17
2405,PP20,1,20121029T132500000,,,239.386912,2012-10-29 13:25:00,p20,no stress,N,18
2406,PP20,1,20121029T132600000,,,237.881533,2012-10-29 13:26:00,p20,no stress,N,19
2407,PP20,1,20121029T132700000,,,247.640864,2012-10-29 13:27:00,p20,no stress,N,20
2408,PP20,1,20121029T132800000,,,262.094563,2012-10-29 13:28:00,p20,no stress,N,21
2409,PP20,1,20121029T132900000,,,254.245508,2012-10-29 13:29:00,p20,no stress,N,22
2410,PP20,1,20121029T133000000,,,243.843757,2012-10-29 13:30:00,p20,no stress,N,23
2411,PP20,1,20121029T133100000,,,240.900245,2012-10-29 13:31:00,p20,no stress,N,24
2412,PP20,1,20121029T133200000,,,241.375704,2012-10-29 13:32:00,p20,no stress,N,25
2413,PP20,1,20121029T133300000,,,245.276076,2012-10-29 13:33:00,p20,no stress,N,26
2414,PP20,1,20121029T133400000,,,246.976555,2012-10-29 13:34:00,p20,no stress,N,27
2415,PP20,1,20121029T133500000,,,248.096174,2012-10-29 13:35:00,p20,no stress,N,28
2416,PP20,1,20121029T133600000,,,228.096738,2012-10-29 13:36:00,p20,no stress,N,29
2417,PP20,1,20121029T133700000,,,222.171959,2012-10-29 13:37:00,p20,no stress,N,30
2418,PP20,1,20121029T133800000,,,231.234903,2012-10-29 13:38:00,p20,no stress,N,31
2419,PP20,1,20121029T133900000,,,226.33796,2012-10-29 13:39:00,p20,no stress,N,32
2420,PP20,1,20121029T134000000,,,222.232227,2012-10-29 13:40:00,p20,no stress,N,33
2421,PP20,1,20121029T134100000,,,,2012-10-29 13:41:00,p20,no stress,N,34
2422,PP20,1,20121029T134200000,,,,2012-10-29 13:42:00,p20,no stress,N,35
2423,PP20,1,20121029T134300000,,,,2012-10-29 13:43:00,p20,no stress,N,36
2424,PP20,1,20121029T134400000,,,,2012-10-29 13:44:00,p20,no stress,N,37
2425,PP20,1,20121029T134500000,,,,2012-10-29 13:45:00,p20,no stress,N,38
2426,PP20,1,20121029T134600000,,,,2012-10-29 13:46:00,p20,no stress,N,39
2427,PP20,1,20121029T134700000,,,,2012-10-29 13:47:00,p20,no stress,N,40
2428,PP20,1,20121029T134800000,,,,2012-10-29 13:48:00,p20,no stress,N,41
2429,PP20,1,20121029T134900000,,,,2012-10-29 13:49:00,p20,no stress,N,42
2430,PP20,1,20121029T135000000,,,,2012-10-29 13:50:00,p20,no stress,N,43
2431,PP20,1,20121029T135100000,,,,2012-10-29 13:51:00,p20,no stress,N,44
2432,PP20,1,20121029T135200000,,,,2012-10-29 13:52:00,p20,no stress,N,45
