,PP,C,timestamp,HR,RMSSD,SCL,date,subject,label,Condition,ElapsedTime
250,PP3,1,20120924T132400000,,,192.8434,2012-09-24 13:24:00,p3,rest,R,0
251,PP3,1,20120924T132500000,,,204.37371,2012-09-24 13:25:00,p3,rest,R,1
252,PP3,1,20120924T132600000,,,238.910548,2012-09-24 13:26:00,p3,rest,R,2
253,PP3,1,20120924T132700000,,,251.315435,2012-09-24 13:27:00,p3,rest,R,3
254,PP3,1,20120924T132800000,,,264.242504,2012-09-24 13:28:00,p3,rest,R,4
255,PP3,1,20120924T132900000,,,356.389347,2012-09-24 13:29:00,p3,rest,R,5
256,PP3,1,20120924T133300000,,,140.929851,2012-09-24 13:33:00,p3,no stress,N,9
257,PP3,1,20120924T133400000,,,137.688133,2012-09-24 13:34:00,p3,no stress,N,10
258,PP3,1,20120924T133500000,,,144.762284,2012-09-24 13:35:00,p3,no stress,N,11
259,PP3,1,20120924T133600000,,,153.631528,2012-09-24 13:36:00,p3,no stress,N,12
260,PP3,1,20120924T133700000,,,162.553611,2012-09-24 13:37:00,p3,no stress,N,13
261,PP3,1,20120924T133800000,,,163.773092,2012-09-24 13:38:00,p3,no stress,N,14
262,PP3,1,20120924T133900000,,,156.227583,2012-09-24 13:39:00,p3,no stress,N,15
263,PP3,1,20120924T134000000,,,161.230496,2012-09-24 13:40:00,p3,no stress,N,16
264,PP3,1,20120924T134100000,,,169.833681,2012-09-24 13:41:00,p3,no stress,N,17
265,PP3,1,20120924T134200000,,,190.790868,2012-09-24 13:42:00,p3,no stress,N,18
266,PP3,1,20120924T134300000,,,170.6088,2012-09-24 13:43:00,p3,no stress,N,19
267,PP3,1,20120924T134400000,,,163.878061,2012-09-24 13:44:00,p3,no stress,N,20
268,PP3,1,20120924T134500000,,,167.068421,2012-09-24 13:45:00,p3,no stress,N,21
269,PP3,1,20120924T134600000,,,164.763602,2012-09-24 13:46:00,p3,no stress,N,22
270,PP3,1,20120924T134700000,,,163.206787,2012-09-24 13:47:00,p3,no stress,N,23
271,PP3,1,20120924T134800000,,,170.354807,2012-09-24 13:48:00,p3,no stress,N,24
272,PP3,1,20120924T134900000,,,164.937634,2012-09-24 13:49:00,p3,no stress,N,25
273,PP3,1,20120924T135000000,,,164.768025,2012-09-24 13:50:00,p3,no stress,N,26
274,PP3,1,20120924T135100000,,,162.130009,2012-09-24 13:51:00,p3,no stress,N,27
275,PP3,1,20120924T135200000,,,160.520056,2012-09-24 13:52:00,p3,no stress,N,28
276,PP3,1,20120924T135300000,,,153.065428,2012-09-24 13:53:00,p3,no stress,N,29
277,PP3,1,20120924T135400000,,,139.505305,2012-09-24 13:54:00,p3,no stress,N,30
278,PP3,1,20120924T135500000,,,144.763071,2012-09-24 13:55:00,p3,no stress,N,31
279,PP3,1,20120924T135600000,,,142.435752,2012-09-24 13:56:00,p3,no stress,N,32
280,PP3,1,20120924T135700000,,,136.983459,2012-09-24 13:57:00,p3,no stress,N,33
281,PP3,1,20120924T135800000,,,138.06978,2012-09-24 13:58:00,p3,no stress,N,34
282,PP3,1,20120924T135900000,,,131.20947,2012-09-24 13:59:00,p3,no stress,N,35
283,PP3,1,20120924T140000000,,,139.356109,2012-09-24 14:00:00,p3,no stress,N,36
284,PP3,1,20120924T140100000,,,136.933548,2012-09-24 14:01:00,p3,no stress,N,37
285,PP3,1,20120924T140200000,,,140.160275,2012-09-24 14:02:00,p3,no stress,N,38
286,PP3,1,20120924T140300000,,,141.590949,2012-09-24 14:03:00,p3,no stress,N,39
287,PP3,1,20120924T140400000,,,,2012-09-24 14:04:00,p3,no stress,N,40
288,PP3,1,20120924T140500000,,,,2012-09-24 14:05:00,p3,no stress,N,41
289,PP3,1,20120924T140600000,,,,2012-09-24 14:06:00,p3,no stress,N,42
290,PP3,1,20120924T140700000,,,,2012-09-24 14:07:00,p3,no stress,N,43
291,PP3,1,20120924T140800000,,,,2012-09-24 14:08:00,p3,no stress,N,44
292,PP3,1,20120924T140900000,,,,2012-09-24 14:09:00,p3,no stress,N,45
293,PP3,1,20120924T141000000,,,,2012-09-24 14:10:00,p3,no stress,N,46
294,PP3,1,20120924T141100000,,,,2012-09-24 14:11:00,p3,no stress,N,47
295,PP3,1,20120924T112700000,,,,2012-09-24 11:27:00,p3,no stress,N,-117
296,PP3,2,20120924T142800000,83,0.039887,128.450713,2012-09-24 14:28:00,p3,rest,R,64
297,PP3,2,20120924T142900000,75,0.033689,124.908555,2012-09-24 14:29:00,p3,rest,R,65
298,PP3,2,20120924T143000000,81,0.037887,136.413935,2012-09-24 14:30:00,p3,rest,R,66
299,PP3,2,20120924T143100000,75,0.029401,141.690368,2012-09-24 14:31:00,p3,rest,R,67
300,PP3,2,20120924T143200000,,,146.325787,2012-09-24 14:32:00,p3,rest,R,68
301,PP3,2,20120924T143300000,72,0.064253,137.666137,2012-09-24 14:33:00,p3,rest,R,69
302,PP3,2,20120924T143700000,87,0.03499,119.391844,2012-09-24 14:37:00,p3,time pressure,T,73
303,PP3,2,20120924T143800000,88,0.039107,122.700692,2012-09-24 14:38:00,p3,time pressure,T,74
304,PP3,2,20120924T143900000,,,130.768786,2012-09-24 14:39:00,p3,time pressure,T,75
305,PP3,2,20120924T144000000,90,0.031483,129.490059,2012-09-24 14:40:00,p3,time pressure,T,76
306,PP3,2,20120924T144100000,90,0.046118,132.434401,2012-09-24 14:41:00,p3,time pressure,T,77
307,PP3,2,20120924T144200000,,,123.055207,2012-09-24 14:42:00,p3,time pressure,T,78
308,PP3,2,20120924T144300000,,,142.64471,2012-09-24 14:43:00,p3,time pressure,T,79
309,PP3,2,20120924T144400000,,,128.380599,2012-09-24 14:44:00,p3,time pressure,T,80
310,PP3,2,20120924T144500000,,,124.807081,2012-09-24 14:45:00,p3,time pressure,T,81
311,PP3,2,20120924T144600000,,,129.755445,2012-09-24 14:46:00,p3,time pressure,T,82
312,PP3,2,20120924T144700000,96,0.025233,125.897485,2012-09-24 14:47:00,p3,time pressure,T,83
313,PP3,2,20120924T144800000,105,0.016838,119.155523,2012-09-24 14:48:00,p3,time pressure,T,84
314,PP3,2,20120924T144900000,100,0.054563,122.313243,2012-09-24 14:49:00,p3,time pressure,T,85
315,PP3,2,20120924T145000000,107,0.017332,128.875107,2012-09-24 14:50:00,p3,time pressure,T,86
316,PP3,2,20120924T145100000,99,0.050246,134.58468,2012-09-24 14:51:00,p3,time pressure,T,87
317,PP3,2,20120924T145200000,102,0.094105,129.258755,2012-09-24 14:52:00,p3,time pressure,T,88
318,PP3,2,20120924T145300000,,,133.403939,2012-09-24 14:53:00,p3,time pressure,T,89
319,PP3,2,20120924T145400000,,,116.47637,2012-09-24 14:54:00,p3,time pressure,T,90
320,PP3,2,20120924T145500000,,,119.436115,2012-09-24 14:55:00,p3,time pressure,T,91
321,PP3,2,20120924T145600000,,,120.251942,2012-09-24 14:56:00,p3,time pressure,T,92
322,PP3,2,20120924T145700000,105,0.091713,118.821358,2012-09-24 14:57:00,p3,time pressure,T,93
323,PP3,2,20120924T145800000,,,124.897267,2012-09-24 14:58:00,p3,time pressure,T,94
324,PP3,2,20120924T145900000,,,126.926096,2012-09-24 14:59:00,p3,time pressure,T,95
325,PP3,2,20120924T150000000,97,0.060174,118.678073,2012-09-24 15:00:00,p3,time pressure,T,96
326,PP3,2,20120924T150100000,,,116.656147,2012-09-24 15:01:00,p3,time pressure,T,97
327,PP3,2,20120924T150200000,,,115.450248,2012-09-24 15:02:00,p3,time pressure,T,98
328,PP3,2,20120924T150300000,,,110.479623,2012-09-24 15:03:00,p3,time pressure,T,99
329,PP3,3,20120924T152200000,,,142.464299,2012-09-24 15:22:00,p3,rest,R,118
330,PP3,3,20120924T152300000,,,144.143623,2012-09-24 15:23:00,p3,rest,R,119
331,PP3,3,20120924T152400000,,,161.276845,2012-09-24 15:24:00,p3,rest,R,120
332,PP3,3,20120924T152500000,,,154.942645,2012-09-24 15:25:00,p3,rest,R,121
333,PP3,3,20120924T152600000,,,148.928437,2012-09-24 15:26:00,p3,rest,R,122
334,PP3,3,20120924T152700000,,,143.735773,2012-09-24 15:27:00,p3,rest,R,123
335,PP3,3,20120924T153000000,,,155.80786,2012-09-24 15:30:00,p3,interruption,I,126
336,PP3,3,20120924T153100000,,,158.845521,2012-09-24 15:31:00,p3,interruption,I,127
337,PP3,3,20120924T153200000,,,141.12559,2012-09-24 15:32:00,p3,interruption,I,128
338,PP3,3,20120924T153300000,,,131.921308,2012-09-24 15:33:00,p3,interruption,I,129
339,PP3,3,20120924T153400000,,,140.235341,2012-09-24 15:34:00,p3,interruption,I,130
340,PP3,3,20120924T153500000,,,149.879523,2012-09-24 15:35:00,p3,interruption,I,131
341,PP3,3,20120924T153600000,88,0.038108,147.114384,2012-09-24 15:36:00,p3,interruption,I,132
342,PP3,3,20120924T153700000,,,140.619761,2012-09-24 15:37:00,p3,interruption,I,133
343,PP3,3,20120924T153800000,,,164.144106,2012-09-24 15:38:00,p3,interruption,I,134
344,PP3,3,20120924T153900000,,,143.72437,2012-09-24 15:39:00,p3,interruption,I,135
345,PP3,3,20120924T154000000,,,164.688164,2012-09-24 15:40:00,p3,interruption,I,136
346,PP3,3,20120924T154100000,,,165.290182,2012-09-24 15:41:00,p3,interruption,I,137
347,PP3,3,20120924T154200000,87,0.066966,148.242806,2012-09-24 15:42:00,p3,interruption,I,138
348,PP3,3,20120924T154300000,91,0.063834,137.837243,2012-09-24 15:43:00,p3,interruption,I,139
349,PP3,3,20120924T154400000,,,142.870205,2012-09-24 15:44:00,p3,interruption,I,140
350,PP3,3,20120924T154500000,,,139.520323,2012-09-24 15:45:00,p3,interruption,I,141
351,PP3,3,20120924T154600000,,,147.965871,2012-09-24 15:46:00,p3,interruption,I,142
352,PP3,3,20120924T154700000,,,146.471313,2012-09-24 15:47:00,p3,interruption,I,143
353,PP3,3,20120924T154800000,,,153.643264,2012-09-24 15:48:00,p3,interruption,I,144
354,PP3,3,20120924T154900000,,,142.664837,2012-09-24 15:49:00,p3,interruption,I,145
355,PP3,3,20120924T155000000,,,126.100242,2012-09-24 15:50:00,p3,interruption,I,146
356,PP3,3,20120924T155100000,,,124.130939,2012-09-24 15:51:00,p3,interruption,I,147
357,PP3,3,20120924T155200000,,,123.730168,2012-09-24 15:52:00,p3,interruption,I,148
358,PP3,3,20120924T155300000,,,119.521365,2012-09-24 15:53:00,p3,interruption,I,149
359,PP3,3,20120924T155400000,,,123.195362,2012-09-24 15:54:00,p3,interruption,I,150
360,PP3,3,20120924T155500000,,,125.064527,2012-09-24 15:55:00,p3,interruption,I,151
361,PP3,3,20120924T155600000,,,120.172068,2012-09-24 15:56:00,p3,interruption,I,152
362,PP3,3,20120924T155700000,,,132.173781,2012-09-24 15:57:00,p3,interruption,I,153
363,PP3,3,20120924T155800000,89,0.041112,147.473805,2012-09-24 15:58:00,p3,interruption,I,154
364,PP3,3,20120924T155900000,92,0.080074,123.751041,2012-09-24 15:59:00,p3,interruption,I,155
365,PP3,3,20120924T160000000,98,0.027813,121.907627,2012-09-24 16:00:00,p3,interruption,I,156
366,PP3,3,20120924T160100000,98,0.028954,117.697682,2012-09-24 16:01:00,p3,interruption,I,157
367,PP3,3,20120924T160200000,100,0.024951,116.107313,2012-09-24 16:02:00,p3,interruption,I,158
368,PP3,3,20120924T160300000,,,128.240677,2012-09-24 16:03:00,p3,interruption,I,159
369,PP3,3,20120924T160400000,96,0.028685,118.92209,2012-09-24 16:04:00,p3,interruption,I,160
370,PP3,3,20120924T160500000,94,0.047827,127.763739,2012-09-24 16:05:00,p3,interruption,I,161
371,PP3,3,20120924T160600000,96,0.022011,130.218711,2012-09-24 16:06:00,p3,interruption,I,162
372,PP3,3,20120924T160700000,94,0.032891,124.66588,2012-09-24 16:07:00,p3,interruption,I,163
373,PP3,3,20120924T160800000,,,,2012-09-24 16:08:00,p3,interruption,I,164
374,PP3,3,20120924T160900000,,,,2012-09-24 16:09:00,p3,interruption,I,165
375,PP3,3,20120924T161000000,,,,2012-09-24 16:10:00,p3,interruption,I,166
376,PP3,3,20120924T161100000,,,,2012-09-24 16:11:00,p3,interruption,I,167
377,PP3,3,20120924T161200000,,,,2012-09-24 16:12:00,p3,interruption,I,168
