,PP,C,timestamp,HR,RMSSD,SCL,date,subject,label,Condition,ElapsedTime
2627,PP22,1,20121101T094700000,63,0.06914,258.060316,2012-11-01 09:47:00,p22,rest,R,0
2628,PP22,1,20121101T094800000,72,0.034892,285.907058,2012-11-01 09:48:00,p22,rest,R,1
2629,PP22,1,20121101T094900000,75,0.035127,305.662863,2012-11-01 09:49:00,p22,rest,R,2
2630,PP22,1,20121101T095000000,63,0.056231,297.957573,2012-11-01 09:50:00,p22,rest,R,3
2631,PP22,1,20121101T095100000,71,0.035751,297.875345,2012-11-01 09:51:00,p22,rest,R,4
2632,PP22,1,20121101T095200000,76,0.02361,258.518375,2012-11-01 09:52:00,p22,rest,R,5
2633,PP22,1,20121101T095700000,,,177.501294,2012-11-01 09:57:00,p22,no stress,N,10
2634,PP22,1,20121101T095800000,,,183.180733,2012-11-01 09:58:00,p22,no stress,N,11
2635,PP22,1,20121101T095900000,70,0.064041,171.570908,2012-11-01 09:59:00,p22,no stress,N,12
2636,PP22,1,20121101T100000000,,,162.462751,2012-11-01 10:00:00,p22,no stress,N,13
2637,PP22,1,20121101T100100000,,,169.69094,2012-11-01 10:01:00,p22,no stress,N,14
2638,PP22,1,20121101T100200000,,,176.746878,2012-11-01 10:02:00,p22,no stress,N,15
2639,PP22,1,20121101T100300000,,,172.373702,2012-11-01 10:03:00,p22,no stress,N,16
2640,PP22,1,20121101T100400000,73,0.030619,179.826531,2012-11-01 10:04:00,p22,no stress,N,17
2641,PP22,1,20121101T100500000,70,0.039263,203.147656,2012-11-01 10:05:00,p22,no stress,N,18
2642,PP22,1,20121101T100600000,67,0.048523,187.918571,2012-11-01 10:06:00,p22,no stress,N,19
2643,PP22,1,20121101T100700000,70,0.043395,188.419199,2012-11-01 10:07:00,p22,no stress,N,20
2644,PP22,1,20121101T100800000,74,0.043764,182.783815,2012-11-01 10:08:00,p22,no stress,N,21
2645,PP22,1,20121101T100900000,64,0.065345,179.416358,2012-11-01 10:09:00,p22,no stress,N,22
2646,PP22,1,20121101T101000000,,,182.535055,2012-11-01 10:10:00,p22,no stress,N,23
2647,PP22,1,20121101T101100000,64,0.065362,186.769586,2012-11-01 10:11:00,p22,no stress,N,24
2648,PP22,1,20121101T101200000,,,182.510208,2012-11-01 10:12:00,p22,no stress,N,25
2649,PP22,1,20121101T101300000,62,0.067523,181.821969,2012-11-01 10:13:00,p22,no stress,N,26
2650,PP22,1,20121101T101400000,63,0.079881,178.599712,2012-11-01 10:14:00,p22,no stress,N,27
2651,PP22,1,20121101T101500000,67,0.053013,191.915009,2012-11-01 10:15:00,p22,no stress,N,28
2652,PP22,1,20121101T101600000,62,0.084844,180.200081,2012-11-01 10:16:00,p22,no stress,N,29
2653,PP22,1,20121101T101700000,,,181.127612,2012-11-01 10:17:00,p22,no stress,N,30
2654,PP22,1,20121101T101800000,67,0.089667,197.369069,2012-11-01 10:18:00,p22,no stress,N,31
2655,PP22,1,20121101T101900000,,,170.492908,2012-11-01 10:19:00,p22,no stress,N,32
2656,PP22,1,20121101T102000000,67,0.061481,166.881858,2012-11-01 10:20:00,p22,no stress,N,33
2657,PP22,1,20121101T102100000,62,0.077874,170.993573,2012-11-01 10:21:00,p22,no stress,N,34
2658,PP22,1,20121101T102200000,,,176.530416,2012-11-01 10:22:00,p22,no stress,N,35
2659,PP22,1,20121101T102300000,71,0.053668,173.76105,2012-11-01 10:23:00,p22,no stress,N,36
2660,PP22,1,20121101T102400000,68,0.09798,173.398502,2012-11-01 10:24:00,p22,no stress,N,37
2661,PP22,1,20121101T102500000,71,0.034871,178.404252,2012-11-01 10:25:00,p22,no stress,N,38
2662,PP22,1,20121101T102600000,68,0.06597,192.389014,2012-11-01 10:26:00,p22,no stress,N,39
2663,PP22,1,20121101T102700000,71,0.057579,190.15151,2012-11-01 10:27:00,p22,no stress,N,40
2664,PP22,1,20121101T102800000,69,0.03631,197.735227,2012-11-01 10:28:00,p22,no stress,N,41
2665,PP22,1,20121101T102900000,71,0.027507,259.601815,2012-11-01 10:29:00,p22,no stress,N,42
2666,PP22,1,20121101T103000000,73,0.036224,224.487094,2012-11-01 10:30:00,p22,no stress,N,43
2667,PP22,1,20121101T103100000,70,0.034947,186.967133,2012-11-01 10:31:00,p22,no stress,N,44
2668,PP22,1,20121101T103200000,,,200.796982,2012-11-01 10:32:00,p22,no stress,N,45
2669,PP22,1,20121101T103300000,,,175.070368,2012-11-01 10:33:00,p22,no stress,N,46
2670,PP22,1,20121101T103400000,67,0.054014,192.272535,2012-11-01 10:34:00,p22,no stress,N,47
2671,PP22,1,20121101T103500000,69,0.040609,185.463128,2012-11-01 10:35:00,p22,no stress,N,48
2672,PP22,1,20121101T103600000,71,0.028558,196.014119,2012-11-01 10:36:00,p22,no stress,N,49
2673,PP22,1,20121101T103700000,66,0.042787,190.001064,2012-11-01 10:37:00,p22,no stress,N,50
2674,PP22,2,20121101T105500000,,,213.234775,2012-11-01 10:55:00,p22,rest,R,68
2675,PP22,2,20121101T105600000,,,208.593744,2012-11-01 10:56:00,p22,rest,R,69
2676,PP22,2,20121101T105700000,,,201.804932,2012-11-01 10:57:00,p22,rest,R,70
2677,PP22,2,20121101T105800000,,,199.205996,2012-11-01 10:58:00,p22,rest,R,71
2678,PP22,2,20121101T105900000,,,229.667775,2012-11-01 10:59:00,p22,rest,R,72
2679,PP22,2,20121101T110000000,,,229.951485,2012-11-01 11:00:00,p22,rest,R,73
