,PP,C,timestamp,HR,RMSSD,SCL,date,subject,label,Condition,ElapsedTime
1635,PP14,1,20121010T131700000,76,0.035767,135.902248,2012-10-10 13:17:00,p14,rest,R,0
1636,PP14,1,20121010T131800000,74,0.027564,152.459945,2012-10-10 13:18:00,p14,rest,R,1
1637,PP14,1,20121010T131900000,75,0.036805,165.43889,2012-10-10 13:19:00,p14,rest,R,2
1638,PP14,1,20121010T132000000,71,0.0369,181.242091,2012-10-10 13:20:00,p14,rest,R,3
1639,PP14,1,20121010T132100000,73,0.036243,195.43835,2012-10-10 13:21:00,p14,rest,R,4
1640,PP14,1,20121010T132200000,76,0.027586,202.948794,2012-10-10 13:22:00,p14,rest,R,5
1641,PP14,1,20121010T132700000,89,0.023894,107.159811,2012-10-10 13:27:00,p14,no stress,N,10
1642,PP14,1,20121010T132800000,82,0.022693,98.958792,2012-10-10 13:28:00,p14,no stress,N,11
1643,PP14,1,20121010T132900000,83,0.027999,103.267208,2012-10-10 13:29:00,p14,no stress,N,12
1644,PP14,1,20121010T133000000,81,0.031694,132.177476,2012-10-10 13:30:00,p14,no stress,N,13
1645,PP14,1,20121010T133100000,86,0.030699,128.520105,2012-10-10 13:31:00,p14,no stress,N,14
1646,PP14,1,20121010T133200000,85,0.026744,102.644077,2012-10-10 13:32:00,p14,no stress,N,15
1647,PP14,1,20121010T133300000,80,0.030046,105.752468,2012-10-10 13:33:00,p14,no stress,N,16
1648,PP14,1,20121010T133400000,81,0.025431,100.404521,2012-10-10 13:34:00,p14,no stress,N,17
1649,PP14,1,20121010T133500000,79,0.033607,106.95982,2012-10-10 13:35:00,p14,no stress,N,18
1650,PP14,1,20121010T133600000,84,0.02501,120.463317,2012-10-10 13:36:00,p14,no stress,N,19
1651,PP14,1,20121010T133700000,84,0.02596,105.15114,2012-10-10 13:37:00,p14,no stress,N,20
1652,PP14,1,20121010T133800000,86,0.025119,104.369837,2012-10-10 13:38:00,p14,no stress,N,21
1653,PP14,1,20121010T133900000,77,0.028411,103.771867,2012-10-10 13:39:00,p14,no stress,N,22
1654,PP14,1,20121010T134000000,82,0.027608,105.498094,2012-10-10 13:40:00,p14,no stress,N,23
1655,PP14,1,20121010T134100000,87,0.021792,115.188804,2012-10-10 13:41:00,p14,no stress,N,24
1656,PP14,1,20121010T134200000,83,0.030633,103.735749,2012-10-10 13:42:00,p14,no stress,N,25
1657,PP14,1,20121010T134300000,84,0.029916,104.695858,2012-10-10 13:43:00,p14,no stress,N,26
1658,PP14,1,20121010T134400000,82,0.032797,104.493366,2012-10-10 13:44:00,p14,no stress,N,27
1659,PP14,1,20121010T134500000,84,0.022089,106.270508,2012-10-10 13:45:00,p14,no stress,N,28
1660,PP14,1,20121010T134600000,88,0.022143,112.790162,2012-10-10 13:46:00,p14,no stress,N,29
1661,PP14,1,20121010T134700000,80,0.023109,115.931401,2012-10-10 13:47:00,p14,no stress,N,30
1662,PP14,1,20121010T134800000,81,0.02724,115.905874,2012-10-10 13:48:00,p14,no stress,N,31
1663,PP14,1,20121010T134900000,86,0.023338,117.70476,2012-10-10 13:49:00,p14,no stress,N,32
1664,PP14,1,20121010T135000000,,,100.157029,2012-10-10 13:50:00,p14,no stress,N,33
1665,PP14,1,20121010T135100000,,,115.372287,2012-10-10 13:51:00,p14,no stress,N,34
1666,PP14,1,20121010T135200000,,,108.227474,2012-10-10 13:52:00,p14,no stress,N,35
1667,PP14,1,20121010T135300000,86,0.026834,114.189464,2012-10-10 13:53:00,p14,no stress,N,36
1668,PP14,1,20121010T135400000,,,114.194498,2012-10-10 13:54:00,p14,no stress,N,37
1669,PP14,1,20121010T135500000,,,115.815935,2012-10-10 13:55:00,p14,no stress,N,38
1670,PP14,1,20121010T135600000,,,111.786574,2012-10-10 13:56:00,p14,no stress,N,39
1671,PP14,1,20121010T135700000,85,0.021745,117.977486,2012-10-10 13:57:00,p14,no stress,N,40
1672,PP14,1,20121010T135800000,,,112.690999,2012-10-10 13:58:00,p14,no stress,N,41
1673,PP14,1,20121010T135900000,83,0.047679,104.225538,2012-10-10 13:59:00,p14,no stress,N,42
1674,PP14,1,20121010T140000000,84,0.030478,106.872385,2012-10-10 14:00:00,p14,no stress,N,43
1675,PP14,1,20121010T140100000,85,0.027089,113.250718,2012-10-10 14:01:00,p14,no stress,N,44
1676,PP14,1,20121010T140200000,82,0.026901,107.623808,2012-10-10 14:02:00,p14,no stress,N,45
1677,PP14,1,20121010T140300000,85,0.045006,121.216111,2012-10-10 14:03:00,p14,no stress,N,46
1678,PP14,1,20121010T140400000,,,112.266072,2012-10-10 14:04:00,p14,no stress,N,47
1679,PP14,1,20121010T140500000,,,125.955957,2012-10-10 14:05:00,p14,no stress,N,48
1680,PP14,1,20121010T140600000,,,116.364672,2012-10-10 14:06:00,p14,no stress,N,49
1681,PP14,1,20121010T140700000,84,0.030131,120.006343,2012-10-10 14:07:00,p14,no stress,N,50
1682,PP14,1,20121010T140800000,94,0.021883,111.390978,2012-10-10 14:08:00,p14,no stress,N,51
1683,PP14,2,20121010T142500000,81,0.110134,127.97033,2012-10-10 14:25:00,p14,rest,R,68
1684,PP14,2,20121010T142600000,,,132.701328,2012-10-10 14:26:00,p14,rest,R,69
1685,PP14,2,20121010T142700000,78,0.03291,138.055165,2012-10-10 14:27:00,p14,rest,R,70
1686,PP14,2,20121010T142800000,80,0.03598,146.94416,2012-10-10 14:28:00,p14,rest,R,71
1687,PP14,2,20121010T142900000,76,0.035636,154.860948,2012-10-10 14:29:00,p14,rest,R,72
1688,PP14,2,20121010T143000000,76,0.037102,158.708157,2012-10-10 14:30:00,p14,rest,R,73
1689,PP14,2,20121010T143400000,79,0.029196,135.515248,2012-10-10 14:34:00,p14,interruption,I,77
1690,PP14,2,20121010T143500000,80,0.026827,161.528333,2012-10-10 14:35:00,p14,interruption,I,78
1691,PP14,2,20121010T143600000,77,0.025287,138.701382,2012-10-10 14:36:00,p14,interruption,I,79
1692,PP14,2,20121010T143700000,82,0.032973,140.756575,2012-10-10 14:37:00,p14,interruption,I,80
1693,PP14,2,20121010T143800000,77,0.030225,138.545787,2012-10-10 14:38:00,p14,interruption,I,81
1694,PP14,2,20121010T143900000,72,0.029371,132.148181,2012-10-10 14:39:00,p14,interruption,I,82
1695,PP14,2,20121010T144000000,79,0.026631,130.58239,2012-10-10 14:40:00,p14,interruption,I,83
1696,PP14,2,20121010T144100000,81,0.028634,131.399297,2012-10-10 14:41:00,p14,interruption,I,84
1697,PP14,2,20121010T144200000,77,0.030243,130.915266,2012-10-10 14:42:00,p14,interruption,I,85
1698,PP14,2,20121010T144300000,76,0.026048,132.391083,2012-10-10 14:43:00,p14,interruption,I,86
1699,PP14,2,20121010T144400000,76,0.034182,121.024289,2012-10-10 14:44:00,p14,interruption,I,87
1700,PP14,2,20121010T144500000,84,0.026934,136.08229,2012-10-10 14:45:00,p14,interruption,I,88
1701,PP14,2,20121010T144600000,81,0.023749,131.937068,2012-10-10 14:46:00,p14,interruption,I,89
1702,PP14,2,20121010T144700000,82,0.030402,131.988397,2012-10-10 14:47:00,p14,interruption,I,90
1703,PP14,2,20121010T144800000,79,0.02703,136.898582,2012-10-10 14:48:00,p14,interruption,I,91
1704,PP14,2,20121010T144900000,85,0.03012,134.56011,2012-10-10 14:49:00,p14,interruption,I,92
1705,PP14,2,20121010T145000000,81,0.026995,132.844683,2012-10-10 14:50:00,p14,interruption,I,93
1706,PP14,2,20121010T145100000,80,0.023663,133.247461,2012-10-10 14:51:00,p14,interruption,I,94
1707,PP14,2,20121010T145200000,77,0.038067,126.134513,2012-10-10 14:52:00,p14,interruption,I,95
1708,PP14,2,20121010T145300000,79,0.025241,139.65005,2012-10-10 14:53:00,p14,interruption,I,96
1709,PP14,2,20121010T145400000,84,0.0243,144.750637,2012-10-10 14:54:00,p14,interruption,I,97
1710,PP14,2,20121010T145500000,80,0.030075,136.572346,2012-10-10 14:55:00,p14,interruption,I,98
1711,PP14,2,20121010T145600000,79,0.032467,133.408261,2012-10-10 14:56:00,p14,interruption,I,99
1712,PP14,2,20121010T145700000,77,0.02771,142.462428,2012-10-10 14:57:00,p14,interruption,I,100
1713,PP14,2,20121010T145800000,80,0.025804,135.070699,2012-10-10 14:58:00,p14,interruption,I,101
1714,PP14,2,20121010T145900000,77,0.024633,137.444291,2012-10-10 14:59:00,p14,interruption,I,102
1715,PP14,2,20121010T150000000,77,0.022943,136.179745,2012-10-10 15:00:00,p14,interruption,I,103
1716,PP14,2,20121010T150100000,78,0.027278,137.000422,2012-10-10 15:01:00,p14,interruption,I,104
1717,PP14,2,20121010T150200000,81,0.02325,129.705369,2012-10-10 15:02:00,p14,interruption,I,105
1718,PP14,2,20121010T150300000,78,0.026814,136.020795,2012-10-10 15:03:00,p14,interruption,I,106
1719,PP14,2,20121010T150400000,79,0.027452,147.242441,2012-10-10 15:04:00,p14,interruption,I,107
1720,PP14,2,20121010T150500000,78,0.030809,146.761267,2012-10-10 15:05:00,p14,interruption,I,108
1721,PP14,2,20121010T150600000,,,164.270148,2012-10-10 15:06:00,p14,interruption,I,109
1722,PP14,2,20121010T150700000,80,0.030396,152.464135,2012-10-10 15:07:00,p14,interruption,I,110
1723,PP14,2,20121010T150800000,,,162.723536,2012-10-10 15:08:00,p14,interruption,I,111
1724,PP14,2,20121010T150900000,79,0.02624,158.42386,2012-10-10 15:09:00,p14,interruption,I,112
1725,PP14,2,20121010T151000000,77,0.025111,163.619276,2012-10-10 15:10:00,p14,interruption,I,113
1726,PP14,2,20121010T151100000,80,0.029883,157.139737,2012-10-10 15:11:00,p14,interruption,I,114
1727,PP14,2,20121010T151200000,77,0.029345,149.542925,2012-10-10 15:12:00,p14,interruption,I,115
1728,PP14,2,20121010T151300000,79,0.032782,146.540293,2012-10-10 15:13:00,p14,interruption,I,116
1729,PP14,2,20121010T151400000,77,0.031245,145.74808,2012-10-10 15:14:00,p14,interruption,I,117
1730,PP14,2,20121010T151500000,84,0.024308,138.531306,2012-10-10 15:15:00,p14,interruption,I,118
1731,PP14,3,20121010T153900000,,,150.691514,2012-10-10 15:39:00,p14,rest,R,142
1732,PP14,3,20121010T154000000,80,0.046949,164.175226,2012-10-10 15:40:00,p14,rest,R,143
1733,PP14,3,20121010T154100000,71,0.041535,174.259075,2012-10-10 15:41:00,p14,rest,R,144
1734,PP14,3,20121010T154200000,,,172.037782,2012-10-10 15:42:00,p14,rest,R,145
1735,PP14,3,20121010T154300000,,,179.093276,2012-10-10 15:43:00,p14,rest,R,146
1736,PP14,3,20121010T154400000,71,0.046041,185.471993,2012-10-10 15:44:00,p14,rest,R,147
1737,PP14,3,20121010T154700000,,,185.469616,2012-10-10 15:47:00,p14,time pressure,T,150
1738,PP14,3,20121010T154800000,,,174.788503,2012-10-10 15:48:00,p14,time pressure,T,151
1739,PP14,3,20121010T154900000,,,190.266585,2012-10-10 15:49:00,p14,time pressure,T,152
1740,PP14,3,20121010T155000000,,,183.635999,2012-10-10 15:50:00,p14,time pressure,T,153
1741,PP14,3,20121010T155100000,,,197.674562,2012-10-10 15:51:00,p14,time pressure,T,154
1742,PP14,3,20121010T155200000,,,215.031214,2012-10-10 15:52:00,p14,time pressure,T,155
1743,PP14,3,20121010T155300000,,,188.646947,2012-10-10 15:53:00,p14,time pressure,T,156
1744,PP14,3,20121010T155400000,,,215.544681,2012-10-10 15:54:00,p14,time pressure,T,157
1745,PP14,3,20121010T155500000,,,198.62893,2012-10-10 15:55:00,p14,time pressure,T,158
1746,PP14,3,20121010T155600000,75,0.030473,214.945645,2012-10-10 15:56:00,p14,time pressure,T,159
1747,PP14,3,20121010T155700000,,,199.4596,2012-10-10 15:57:00,p14,time pressure,T,160
1748,PP14,3,20121010T155800000,,,203.492776,2012-10-10 15:58:00,p14,time pressure,T,161
1749,PP14,3,20121010T155900000,,,199.346037,2012-10-10 15:59:00,p14,time pressure,T,162
1750,PP14,3,20121010T160000000,,,191.407683,2012-10-10 16:00:00,p14,time pressure,T,163
1751,PP14,3,20121010T160100000,,,195.14492,2012-10-10 16:01:00,p14,time pressure,T,164
1752,PP14,3,20121010T160200000,,,189.384948,2012-10-10 16:02:00,p14,time pressure,T,165
1753,PP14,3,20121010T160300000,77,0.053371,192.877856,2012-10-10 16:03:00,p14,time pressure,T,166
1754,PP14,3,20121010T160400000,,,201.818314,2012-10-10 16:04:00,p14,time pressure,T,167
1755,PP14,3,20121010T160500000,,,203.353139,2012-10-10 16:05:00,p14,time pressure,T,168
1756,PP14,3,20121010T160600000,,,214.816586,2012-10-10 16:06:00,p14,time pressure,T,169
1757,PP14,3,20121010T160700000,,,211.469125,2012-10-10 16:07:00,p14,time pressure,T,170
1758,PP14,3,20121010T160800000,,,191.300221,2012-10-10 16:08:00,p14,time pressure,T,171
1759,PP14,3,20121010T160900000,,,201.083072,2012-10-10 16:09:00,p14,time pressure,T,172
1760,PP14,3,20121010T161000000,,,205.99743,2012-10-10 16:10:00,p14,time pressure,T,173
1761,PP14,3,20121010T161100000,,,195.433024,2012-10-10 16:11:00,p14,time pressure,T,174
1762,PP14,3,20121010T161200000,,,,2012-10-10 16:12:00,p14,time pressure,T,175
1763,PP14,3,20121010T161300000,,,,2012-10-10 16:13:00,p14,time pressure,T,176
