,PP,C,timestamp,HR,RMSSD,SCL,date,subject,label,Condition,ElapsedTime
757,PP7,1,20121002T132300000,68,0.045862,180.893515,2012-10-02 13:23:00,p7,rest,R,0
758,PP7,1,20121002T132400000,71,0.029806,199.169088,2012-10-02 13:24:00,p7,rest,R,1
759,PP7,1,20121002T132500000,72,0.055974,241.73843,2012-10-02 13:25:00,p7,rest,R,2
760,PP7,1,20121002T132600000,70,0.022091,235.155884,2012-10-02 13:26:00,p7,rest,R,3
761,PP7,1,20121002T132700000,72,0.025884,245.784042,2012-10-02 13:27:00,p7,rest,R,4
762,PP7,1,20121002T132800000,73,0.029032,267.879432,2012-10-02 13:28:00,p7,rest,R,5
763,PP7,1,20121002T133100000,70,0.060906,172.629347,2012-10-02 13:31:00,p7,no stress,N,8
764,PP7,1,20121002T133200000,77,0.032799,167.200371,2012-10-02 13:32:00,p7,no stress,N,9
765,PP7,1,20121002T133300000,73,0.034216,139.502605,2012-10-02 13:33:00,p7,no stress,N,10
766,PP7,1,20121002T133400000,74,0.033504,230.101232,2012-10-02 13:34:00,p7,no stress,N,11
767,PP7,1,20121002T133500000,74,0.036519,229.154371,2012-10-02 13:35:00,p7,no stress,N,12
768,PP7,1,20121002T133600000,75,0.041559,209.773069,2012-10-02 13:36:00,p7,no stress,N,13
769,PP7,1,20121002T133700000,73,0.076903,254.569056,2012-10-02 13:37:00,p7,no stress,N,14
770,PP7,1,20121002T133800000,81,0.024181,175.044571,2012-10-02 13:38:00,p7,no stress,N,15
771,PP7,1,20121002T133900000,80,0.021843,153.354056,2012-10-02 13:39:00,p7,no stress,N,16
772,PP7,1,20121002T134000000,78,0.042002,147.553765,2012-10-02 13:40:00,p7,no stress,N,17
773,PP7,1,20121002T134100000,78,0.035388,143.164389,2012-10-02 13:41:00,p7,no stress,N,18
774,PP7,1,20121002T134200000,76,0.058327,151.391771,2012-10-02 13:42:00,p7,no stress,N,19
775,PP7,1,20121002T134300000,77,0.027916,144.043742,2012-10-02 13:43:00,p7,no stress,N,20
776,PP7,1,20121002T134400000,80,0.039038,146.629641,2012-10-02 13:44:00,p7,no stress,N,21
777,PP7,1,20121002T134500000,77,0.052471,143.394619,2012-10-02 13:45:00,p7,no stress,N,22
778,PP7,1,20121002T134600000,78,0.045079,190.167722,2012-10-02 13:46:00,p7,no stress,N,23
779,PP7,1,20121002T134700000,76,0.048236,143.369091,2012-10-02 13:47:00,p7,no stress,N,24
780,PP7,1,20121002T134800000,78,0.053846,165.22899,2012-10-02 13:48:00,p7,no stress,N,25
781,PP7,1,20121002T134900000,76,0.054342,174.489208,2012-10-02 13:49:00,p7,no stress,N,26
782,PP7,1,20121002T135000000,72,0.059919,206.599734,2012-10-02 13:50:00,p7,no stress,N,27
783,PP7,1,20121002T135100000,,,,2012-10-02 13:51:00,p7,no stress,N,28
784,PP7,1,20121002T135200000,,,,2012-10-02 13:52:00,p7,no stress,N,29
785,PP7,1,20121002T135300000,,,,2012-10-02 13:53:00,p7,no stress,N,30
786,PP7,1,20121002T135400000,,,,2012-10-02 13:54:00,p7,no stress,N,31
787,PP7,1,20121002T135500000,,,,2012-10-02 13:55:00,p7,no stress,N,32
788,PP7,1,20121002T135600000,,,,2012-10-02 13:56:00,p7,no stress,N,33
789,PP7,1,20121002T135700000,,,,2012-10-02 13:57:00,p7,no stress,N,34
790,PP7,1,20121002T135800000,,,,2012-10-02 13:58:00,p7,no stress,N,35
791,PP7,1,20121002T135900000,,,,2012-10-02 13:59:00,p7,no stress,N,36
792,PP7,1,20121002T140000000,,,,2012-10-02 14:00:00,p7,no stress,N,37
793,PP7,1,20121002T140100000,,,,2012-10-02 14:01:00,p7,no stress,N,38
794,PP7,1,20121002T140200000,,,,2012-10-02 14:02:00,p7,no stress,N,39
795,PP7,1,20121002T140300000,,,,2012-10-02 14:03:00,p7,no stress,N,40
796,PP7,1,20121002T140400000,,,,2012-10-02 14:04:00,p7,no stress,N,41
797,PP7,1,20121002T140500000,,,,2012-10-02 14:05:00,p7,no stress,N,42
798,PP7,1,20121002T140600000,,,,2012-10-02 14:06:00,p7,no stress,N,43
799,PP7,1,20121002T140700000,,,,2012-10-02 14:07:00,p7,no stress,N,44
800,PP7,1,20121002T140800000,,,,2012-10-02 14:08:00,p7,no stress,N,45
801,PP7,1,20121002T140900000,,,,2012-10-02 14:09:00,p7,no stress,N,46
802,PP7,1,20121002T141000000,,,,2012-10-02 14:10:00,p7,no stress,N,47
803,PP7,1,20121002T141100000,,,,2012-10-02 14:11:00,p7,no stress,N,48
804,PP7,1,20121002T141200000,,,,2012-10-02 14:12:00,p7,no stress,N,49
805,PP7,2,20121002T142700000,57,0.086539,230.327225,2012-10-02 14:27:00,p7,rest,R,64
806,PP7,2,20121002T142800000,60,0.070652,210.559574,2012-10-02 14:28:00,p7,rest,R,65
807,PP7,2,20121002T142900000,62,0.050732,202.401428,2012-10-02 14:29:00,p7,rest,R,66
808,PP7,2,20121002T143000000,63,0.045134,228.300314,2012-10-02 14:30:00,p7,rest,R,67
809,PP7,2,20121002T143100000,65,0.033697,247.308051,2012-10-02 14:31:00,p7,rest,R,68
810,PP7,2,20121002T143200000,67,0.035168,260.209005,2012-10-02 14:32:00,p7,rest,R,69
811,PP7,2,20121002T143500000,71,0.046735,141.850117,2012-10-02 14:35:00,p7,time pressure,T,72
812,PP7,2,20121002T143600000,71,0.033747,153.14615,2012-10-02 14:36:00,p7,time pressure,T,73
813,PP7,2,20121002T143700000,72,0.039214,146.494673,2012-10-02 14:37:00,p7,time pressure,T,74
814,PP7,2,20121002T143800000,72,0.033717,145.58647,2012-10-02 14:38:00,p7,time pressure,T,75
815,PP7,2,20121002T143900000,74,0.042529,137.987973,2012-10-02 14:39:00,p7,time pressure,T,76
816,PP7,2,20121002T144000000,76,0.03063,143.183859,2012-10-02 14:40:00,p7,time pressure,T,77
817,PP7,2,20121002T144100000,75,0.053613,147.424062,2012-10-02 14:41:00,p7,time pressure,T,78
818,PP7,2,20121002T144200000,,,146.264906,2012-10-02 14:42:00,p7,time pressure,T,79
819,PP7,2,20121002T144300000,75,0.028202,145.564114,2012-10-02 14:43:00,p7,time pressure,T,80
820,PP7,2,20121002T144400000,79,0.036399,138.09206,2012-10-02 14:44:00,p7,time pressure,T,81
821,PP7,2,20121002T144500000,74,0.04341,138.137092,2012-10-02 14:45:00,p7,time pressure,T,82
822,PP7,2,20121002T144600000,73,0.038867,135.860535,2012-10-02 14:46:00,p7,time pressure,T,83
823,PP7,2,20121002T144700000,77,0.043543,137.852466,2012-10-02 14:47:00,p7,time pressure,T,84
824,PP7,2,20121002T144800000,73,0.040599,147.095186,2012-10-02 14:48:00,p7,time pressure,T,85
825,PP7,2,20121002T144900000,74,0.033882,155.398657,2012-10-02 14:49:00,p7,time pressure,T,86
826,PP7,2,20121002T145000000,76,0.036365,154.227272,2012-10-02 14:50:00,p7,time pressure,T,87
827,PP7,2,20121002T145100000,,,148.305812,2012-10-02 14:51:00,p7,time pressure,T,88
828,PP7,2,20121002T145200000,76,0.039298,159.858452,2012-10-02 14:52:00,p7,time pressure,T,89
829,PP7,2,20121002T145300000,75,0.04753,140.958442,2012-10-02 14:53:00,p7,time pressure,T,90
830,PP7,2,20121002T145400000,78,0.027886,144.429726,2012-10-02 14:54:00,p7,time pressure,T,91
831,PP7,2,20121002T145500000,82,0.041894,142.139347,2012-10-02 14:55:00,p7,time pressure,T,92
832,PP7,2,20121002T145600000,76,0.045151,136.764875,2012-10-02 14:56:00,p7,time pressure,T,93
833,PP7,2,20121002T145700000,79,0.044958,153.454322,2012-10-02 14:57:00,p7,time pressure,T,94
834,PP7,2,20121002T145800000,72,0.038573,154.063938,2012-10-02 14:58:00,p7,time pressure,T,95
835,PP7,2,20121002T145900000,76,0.040799,165.558778,2012-10-02 14:59:00,p7,time pressure,T,96
836,PP7,2,20121002T150000000,75,0.0359,164.475479,2012-10-02 15:00:00,p7,time pressure,T,97
837,PP7,2,20121002T150100000,81,0.025586,161.73909,2012-10-02 15:01:00,p7,time pressure,T,98
838,PP7,3,20121002T151300000,,,193.042616,2012-10-02 15:13:00,p7,rest,R,110
839,PP7,3,20121002T151400000,,,202.170637,2012-10-02 15:14:00,p7,rest,R,111
840,PP7,3,20121002T151500000,,,226.093681,2012-10-02 15:15:00,p7,rest,R,112
